ID;Ano;Mes;Solicitante;Beneficiario;Tipo_Solicitante;Sub_Tipo_Dispensa;Resolucion;Moneda;Valor_CIF_Suma
5311;317;11;Programa Mundial De Alimentos Pma;Programa Mundial De Alimentos  Pma;Dispensas Oficiales;Fao/Pma;Con Lugar;1;4886165
5312;317;11;Programa Mundial De Alimentos Pma;Programa Mundial De Alimentos  Pma;Dispensas Oficiales;Fao/Pma;Con Lugar;1;27370883
5313;317;11;Fundacion Para La Vivienda Cooperativa Chf Internacional;Fundacion Para La Vivienda Cooperativa ( Chf Internacional);Dispensas Oficiales;Fundacion Para La Vivienda Cooperativa Chf;Con Lugar;1;551326
5314;317;11;Iglesia Catolica De Honduras;Parroquia Sagrado Corazon De Jesus;Dispensas Especiales;Iglesia Catolica De Honduras;Con Lugar;1;496749
5315;317;11;Embajada De Los Estados Unidos De America;Rodrigo Garza;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;1155646
5316;317;11;Embajada De Los Estados Unidos De America;John Anson Aardappel;Dispensas Oficiales;Embajadas;Con Lugar;1;3640946
5317;317;11;Mca-Honduras;Inversion Estrategica De Honduras (Invest-H);Permisos Oficiales De Imp;Varios;Con Lugar;1;309012
5318;317;11;Corporacion Centroamericana De Servicios De Navegacion Aerea  Cocesna;Corporacion Centroamericana De Servicios De Navegacion Aerea Cocesna;Dispensas Oficiales;Corporacion Centroamericana De Servicios De Navegacion Aerea Cocesna;Con Lugar;1;1300419
5319;317;11;Comercial Del Centro S. De R.L.(Comerce);Comercial Del Centro S. De R.L.(Comerce);Dispensas Especiales;Emision Del Pensamiento / Imprentas Y Editoras;Con Lugar;1;3408926
5320;317;11;Programa Mundial De Alimentos Pma;Secretaria De Salud;Solicitud De Venta De Veh;Traspaso Oficial (Por Donación Al Estado, Instituciones Con Beneficio 1890);Con Lugar;1;35581238
5321;317;11;Programa Mundial De Alimentos Pma;Direccion De Ciencia Y Tecnologia Agropecuaria (Dicta);Solicitud De Venta De Veh;Traspaso Oficial (Por Donación Al Estado, Instituciones Con Beneficio 1890);Con Lugar;1;35581238
5322;317;11;Programa Mundial De Alimentos Pma;Instituto Hondureño De Mercadeo Agricola (Ihma);Solicitud De Venta De Veh;Traspaso Oficial (Por Donación Al Estado, Instituciones Con Beneficio 1890);Con Lugar;1;35581238
5323;317;11;Programa Mundial De Alimentos Pma;Programa Mundial De Alimentos  Pma;Solicitud De Venta De Veh;Traspaso Oficial (Por Donación Al Estado, Instituciones Con Beneficio 1890);Con Lugar;1;35581238
5324;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;12684666
5325;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;1648327
5326;317;11;Banco Interamericano  De Desarrollo (Bid);Javier Alfonso  Luque Gianela;Solicitud De Venta De Veh;Venta Libre Funcionarios De Organismos;Con Lugar;1;652245
5327;317;11;Generacion Renovable De Honduras S.A. De C.V (Helios);Proyecto Fotovoltaica Helios;Dispensas Especiales;Enegia Solar;Con Lugar;1;11140162
5328;317;11;Geotermica Platanares S.A .De C.V.  (Geoplatanares);Proyecto Geotermica Platanares;Dispensas Especiales;Energia Hidroelectrica;Con Lugar;1;12018699
5329;317;11;Promotora De Generacion De Energia Limpia S.A.;Proyecto Hidroelectrico Petacon;Dispensas Especiales;Hidroelectrica Para Autoconsumo;Con Lugar;1;273012324
5330;317;11;Escuela Agricola Panamericana;Arno Malcolm Paul Stufkens;Dispensas Oficiales;Funcionarios De Escuela Agricola  Panamericana (El Zamorano);Con Lugar;1;21336
5331;317;11;Escuela Agricola Panamericana;Escuela Agricola Panamericana;Dispensas Oficiales;Escuela Agricola Panamericana (El Zamorano);Con Lugar;1;100000
5332;317;11;Escuela Agricola Panamericana;Escuela Agricola Panamericana;Dispensas Oficiales;Escuela Agricola Panamericana (El Zamorano);Con Lugar;1;130000
5333;317;11;Escuela Agricola Panamericana;Escuela Agricola Panamericana;Dispensas Oficiales;Escuela Agricola Panamericana (El Zamorano);Con Lugar;1;22000
5334;317;11;Embajada De Los Estados Unidos De America;Greta Lewellwyn Gromovich;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;21221
5335;317;11;Asociacion Mision Lazaro Honduras;Asociacion Mision Lazaro Honduras;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;7310367
5336;317;11;Asociacion Brigadas Amor Cristiano;Asociacion Brigadas De Amor Cristiano;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;1892873
5337;317;11;Asociacion Brigadas Amor Cristiano;Asociacion Brigadas De Amor Cristiano;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;895707
5338;317;11;Alcaldia Municipalidad De San Francisco De Yojoa;Alcaldia Municipalidad De San Francisco De Yojoa;Dispensas Oficiales;Municipalidades Donaciones;Con Lugar;1;21776
5339;317;11;Banco Centroamericano De Integracion Economica;Banco Centroamericano De Integracion Economica;Dispensas Oficiales;Banco Centroamericano De Integracion Bcie;Con Lugar;1;41302
5340;317;11;Banco Mundial En Honduras (Bm);Giorgio Valentini;Solicitud De Venta De Veh;Traspaso De Vehiculo De Funcionario A Funcionario Libre De Pago;Con Lugar;1;2306546
5341;317;11;Embajada  De La Republica De Corea;Eunkyung Lee;Dispensas Oficiales;Diplomaticos Y Funcionarios De Embajadas;Con Lugar;1;252438
5342;317;11;Registro Nacional De Las Personas;Seguros La Fise Honduras;Solicitud De Venta De Veh;Traspaso Previo Pago Aseguradora;Con Lugar;2;1627581
5343;317;11;Embajada Del  Japon En Honduras;Embajada Del  Japon  En Honduras;Dispensas Oficiales;Escuela Agricola Panamericana (El Zamorano);Con Lugar;1;3526818
5344;317;11;Reasa Merz Rent A Cars S. De R.L;Proyecto Reasa Rent A Car;Solicitud De Venta De Veh;Venta Previo Pago Arrendadoras;Con Lugar;1;55500
5345;317;11;Iglesia De Dios Hermandad Cristiana;Iglesia De Dios Hermandad Cristiana;Dispensas Especiales;Confraternidad Evangelica;Con Lugar;1;16155
5346;317;11;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Dispensas Oficiales;Embajadas;Con Lugar;1;9450
5347;317;11;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Embajada De La Soberana Orden Militar Hospitalaria De Malta;Dispensas Oficiales;Embajadas;Con Lugar;1;7221
5348;317;11;Organizacion Panamericana De La Salud Organizacion Mundial De La Salud(Ops Oms)En Honduras;Ana Emilia Solis Ortega Treasure;Solicitud De Venta De Veh;Venta Libre Funcionarios De Organismos;Con Lugar;1;32000
5349;317;11;Zona Libre Glory Garment S De R.L.;Zona Libre  Glory Garment S. De R.L.;Solicitud De Venta De Veh;Venta  Previo Pago De Vehiculo Adquirido Con Permiso Especial De Imp. Temp.;Con Lugar;1;12000
5350;317;11;Zona Libre Glory Garment S De R.L.;Zona Libre  Glory Garment S. De R.L.;Solicitud De Venta De Veh;Venta  Previo Pago De Vehiculo Adquirido Con Permiso Especial De Imp. Temp.;Con Lugar;1;482099
5351;317;11;Importadora Comercial De Roatan S.A.;Importadora Comercial De Roatan S.A.;Dispensas Especiales;Zolitur;Con Lugar;1;6948663
5352;317;11;Diamonds International Honduras, S.A.;Diamonds International Honduras, S.A.;Dispensas Especiales;Zolitur;Con Lugar;1;17684407
5353;317;11;Bay Island Electric Suply Y Plaza Mar;Bay Island Electric Suply Y Plaza Mar;Dispensas Especiales;Zolitur;Con Lugar;1;168544
5354;317;11;B & B Perfumes;B & B Perfumes;Dispensas Especiales;Zolitur;Con Lugar;1;426846
5355;317;11;Villas Corporacion S.A De C.V. (Vicorsa);Villas Corporacion S.A De C.V. (Vicorsa);Dispensas Especiales;Zolitur;Con Lugar;1;4733424
5356;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;12994726
5357;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;1890467
5358;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;289347
5359;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;133985
5360;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;267115
5361;317;11;Embajada De Los Estados Unidos De America;Jorge Federico Garcia;Solicitud De Venta De Veh;Venta Libre Funcionarios Embajadas;Con Lugar;1;25277
5362;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Solicitud De Venta De Veh;Venta Libre Embajadas;Con Lugar;1;23450
5363;317;11;Embajada De Los Estados Unidos De America;Jorge Manuel Aldana;Solicitud De Venta De Veh;Venta Libre Funcionarios Embajadas;Con Lugar;2;41895476
5364;317;11;Embajada De Los Estados Unidos De America;Joseph Michael Jones;Solicitud De Venta De Veh;Venta Libre Funcionarios Embajadas;Con Lugar;1;4456649
5365;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Solicitud De Venta De Veh;Venta Libre Embajadas;Con Lugar;1;28000
5366;317;11;Programa Mundial De Alimentos Pma;Alex Alirio Robayo Fiallos;Permisos Oficiales Reexpo;Funcionarios De Organismos Internacionales, Menaje Y Vehiculo;Con Lugar;1;27500
5367;317;11;Merendon Power Plant, S.A. De C.V.;Proyecto Merendon Power Plant;Dispensas Especiales;Energia Hidroelectrica;Con Lugar;1;13889812
5368;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;2147164
5369;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;23500
5370;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;19800
5371;317;11;Mecanismos De Energía Renovable S.A. De C.V. (Mecer);Proyecto Solar Del Sur;Dispensas Especiales;Hidroelectrica Para Autoconsumo;Con Lugar;1;26971
5372;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;19800
5373;317;11;Generacion Renovable De Honduras S.A. De C.V (Helios);Proyecto Fotovoltaica Helios;Dispensas Especiales;Enegia Solar;Con Lugar;1;13768686
5374;317;11;Generacion Renovable De Honduras S.A. De C.V (Helios);Proyecto Fotovoltaica Helios;Dispensas Especiales;Enegia Solar;Con Lugar;1;1744542
5375;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;19800
5376;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;20000
5377;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;20000
5378;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;25250
5379;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;18000
5380;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;20503
5381;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;19800
5382;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago;Con Lugar;1;20503
5383;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;16400
5384;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;30900
5385;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Venta Previo Pago Ong;Con Lugar;1;20100
5386;317;11;La Asociacion  Capacitacion Educacion, Produccion, Unificacion, Desarrollo, Organizacion    Cepudo;Cepudo;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;52139
5387;317;11;Asociacion Ministerio Arbol De Vida;Asociacion Ministerio Arbol De Vida;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;695391
5388;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;595705
5389;317;11;Embajada De Los Estados Unidos De America;Embajada De Los Estados Unidos De America;Dispensas Oficiales;Embajadas;Con Lugar;1;2852515
5390;317;11;Jose Alfredo Banegas Morales;Jose Alfredo Banegas Morales;Dispensas Especiales;Hondureño Ausente;Con Lugar;1;9800
5391;317;11;Ministerio Publico;Ministerio Publico;Dispensas Oficiales;Donaciones Sector Publico (Decreto 18-90);Con Lugar;1;25756096
5392;317;11;Fundacion De Desarrollo Humano Y Ambiental Cerro De Plata;Fundacion De Desarrollo Humano Y Ambiental Cerro De Plata;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;61635
5393;317;11;Secretaria De Salud;Secretaria De Salud;Dispensas Oficiales;Secretaria De Salud Compras;Con Lugar;1;999277
5394;317;11;Secretaria De Salud;Programa Ampliacion De Inmunizaciones (Pai);Dispensas Oficiales;Sector Publico Compras 2013;Con Lugar;1;448973
5395;317;11;Anthonys Key Hotel Corporation S.A. De C.V.;Anthonys Key Hotel Corporation S.A. De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;9524146
5396;317;11;Colby  S Real Estate, S. De R.L. De C.V.;Colby  S Real Estate, S. De R.L. De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;533004
5397;317;11;Martinez Construction S.A De C.V;Martinez Construction S.A De C.V;Dispensas Especiales;Zolitur;Con Lugar;1;888797
5398;317;11;Island Shipping S. De R. L;Island Shipping S. De R. L;Dispensas Especiales;Zolitur;Con Lugar;1;7019988
5399;317;11;Atochas  S. De R.L.;Atochas S. De R.L.;Dispensas Especiales;Zolitur;Con Lugar;1;18967
5400;317;11;Diamonds International Honduras, S.A.;Diamonds International Honduras, S.A.;Dispensas Especiales;Zolitur;Con Lugar;1;4463672
5401;317;11;Keiko S.A.;Keiko S.A.;Dispensas Especiales;Zolitur;Con Lugar;1;41000
5402;317;11;Roatan Electric Company, S. A.De C. V., (Reco S.A. De C. V.);Roatan Electric Company, S. A.De C. V., (Reco S.A. De C. V.);Dispensas Especiales;Zolitur;Con Lugar;1;4279709
5403;317;11;Secretaria De Salud;Laboratorio Nacional  De Vigilancia De La Salud;Dispensas Oficiales;Donaciones Sector Publico (Decreto 18-90);Con Lugar;1;23197
5404;317;11;The Island Sa.;The Island Sa.;Dispensas Especiales;Zolitur;Con Lugar;1;1106103
5405;317;11;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;10066762
5406;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;6000
5407;317;11;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;11535623
5408;317;11;Iglesia Catolica De Honduras;Arquidiocesis De Tegucigalpa Parroquia Santa Teresita Del Niño  Jesus;Dispensas Especiales;Iglesia Catolica De Honduras;Con Lugar;1;20000
5409;317;11;Unidad Administradora De Proyectos De La Secretaria De Estado En El Despacho De Finanzas;Programa Multisectorial De Emergencia Fortalecimiento Fiscal Y Equidad Social;Dispensas Oficiales;Sector Publico Compras 2013;Con Lugar;1;824867
5410;317;11;Eldon S, S.A De C.V.;Eldon S, S.A De C.V.;Dispensas Especiales;Zolitur;Con Lugar;1;8034557
5411;317;11;Vista Capital S.A. De C.V.;Grand Roatan Caribbean Resort;Dispensas Especiales;Incentivos Al Turismo;Con Lugar;1;1588525
5412;317;11;Asociacion Mision Lazaro Honduras;Asociacion Mision Lazaro Honduras;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;4160745
5413;317;11;Geotermica Platanares S.A .De C.V.  (Geoplatanares);Proyecto Geotermica Platanares;Dispensas Especiales;Energia Hidroelectrica;Con Lugar;1;729845
5414;317;11;Geotermica Platanares S.A .De C.V.  (Geoplatanares);Proyecto Geotermica Platanares;Dispensas Especiales;Energia Hidroelectrica;Con Lugar;1;85399874
5415;317;11;Geotermica Platanares S.A .De C.V.  (Geoplatanares);Proyecto Geotermica Platanares;Dispensas Especiales;Energia Hidroelectrica;Con Lugar;1;13480179
5416;317;11;Geotermica Platanares S.A .De C.V.  (Geoplatanares);Proyecto Geotermica Platanares;Dispensas Especiales;Energia Hidroelectrica;Con Lugar;1;1763888
5417;317;11;Geotermica Platanares S.A .De C.V.  (Geoplatanares);Proyecto Geotermica Platanares;Dispensas Especiales;Energia Hidroelectrica;Con Lugar;1;519750
5418;317;11;Guillermo Alfredo Arevalo Giorgis;Guillermo Alfredo Arevalo Giorgis;Solicitud De Venta De Veh;Venta Previo Pago;Con Lugar;1;27000
5419;317;11;Mca-Honduras;Proyecto Alianza Para El Corredor Seco Acs Usaid Fintrac;Dispensas Oficiales;Cuenta Del Milenio;Con Lugar;1;94000
5420;317;11;Mca-Honduras;Proyecto Alianza Para El Corredor Seco Acs Usaid Fintrac;Dispensas Oficiales;Cuenta Del Milenio;Con Lugar;1;279600
5421;317;11;Geotermica Platanares S.A .De C.V.  (Geoplatanares);Proyecto Geotermica Platanares;Dispensas Especiales;Energia Hidroelectrica;Con Lugar;1;27055
5422;317;11;Municipalidad De Pimienta, Cortes;Municipalidad De Pimienta Cortes;Dispensas Oficiales;Municipalidades Donaciones;Con Lugar;1;548475
5423;317;11;Universidad Nacional Autonoma De Honduras;Hospital Escuela Universitario (Heu);Dispensas Oficiales;Universidad Nacional Autonoma De Honduras;Con Lugar;1;2154243
5424;317;11;Organizacion Amigos De Jesus Inc;Organizacion Amigos De Jesus Inc;Dispensas Especiales;Organizaciones Sin Fines De Lucro/ Donaciones;Con Lugar;1;1281531
5425;317;11;Energia Solar Del Sur S.A. De C.V. (Enssur S.A.);Energia Solar Del Sur S.A. De C.V. (Enssur S.A.);Dispensas Especiales;Enegia Solar;Con Lugar;1;5835375
5426;317;11;Despacho De La Primera Dama, Casa Presidencial;El Despacho De La Primera Dama, Casa Presidencial;Dispensas Oficiales;Donaciones Sector Publico (Decreto 18-90);Con Lugar;1;7929804
5427;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Aclaratoria Solicitud De Venta De Vehículos;Con Lugar;2;9200
5428;317;11;Vision Mundial Honduras;Vision Mundial Honduras;Solicitud De Venta De Veh;Aclaratoria Solicitud De Venta De Vehículos;Con Lugar;1;19200
5429;317;11;Organizacion De Los Estados Americanos Oea;Plan Trifinio;Dispensas Oficiales;Aclaratoria De Modificación De Dispensas Oficiales;Con Lugar;1;22900
5430;317;11;Industrias Tecnologicas De Honduras S De R.L. De C.V.;Industrias Tecnologicas De Honduras S De R.L.  De C.V.;Permisos Especiales De Im;Aclaratoria Permisos Especiales De Importación Temporal;Con Lugar;1;265230
5431;317;11;Industrias Tecnologicas De Honduras S De R.L. De C.V.;Industrias Tecnologicas De Honduras S De R.L.  De C.V.;Permisos Especiales De Im;Aclaratoria Permisos Especiales De Importación Temporal;Con Lugar;2;240295
5432;317;11;Industrias Tecnologicas De Honduras S De R.L. De C.V.;Industrias Tecnologicas De Honduras S De R.L.  De C.V.;Permisos Especiales De Im;Aclaratoria Permisos Especiales De Importación Temporal;Con Lugar;1;74000
